,Rating,Title,Review,Review_Date
1563,4,Camera is good,"Battery backup I get as one day,because of my office calls and work, if not I will get the battery backup another half day",27 March 2022
1564,3,"OnePlus normal series is much better than OnePlus Nord series, both in hardware n software quality",Ok,26 June 2022
1565,3,Worthless under this price range,"Phone hanging problems, not provide better performance",18 June 2022
1566,4,Nice looking,Good quality mobile on affordable price range,18 April 2022
1567,3,Hang problem,Hang problem,22 June 2022
1568,4,Good Product,In this price Best Product,24 April 2022
1569,4,Wonderful phone giving it 4 / 5,Amazing features and superfast but there is a lot of bug in recent updates..hope it will fix soon..,01 April 2022
1570,4,"Your delivery and package was very nice, about the product not worth for money",Overall not satisfy,23 April 2022
1571,4,Value for money,Fast charging 🤩⚡,22 April 2022
1572,5,Good phone and OnePlus is not cumpare to other brands and,It's feel like a royale and standard,05 July 2022
1573,3,Not A good selfie phone But okay,"Almost a month gone now I'm reviewing backcamara is good but front camara not good as Redmi and Realme. Battery life is too good, Light weight, performance is very good.",31 May 2022
1574,4,Mid-range phone with Good specifications,Good phone but battery backup needs to be improved. Camera is not worth at price of 24000,04 April 2022
1575,5,Tremendous,Camera quality awesome,08 July 2022
1576,4,But product is good only bettery broblam,Bettery life is very low one day bhi nahi chalti,10 April 2022
1577,5,just love it 😍😍,got it by the delivery day and got it safely and in good condition. it's almost 2 weeks now at the time of review phone is running good and everything is working perfectly.,15 June 2022
1578,4,Very fantastic and fabulous mobile. really I am happy with this product.thanks Amazon,"The media could not be loaded.
                



 Very fantastic and fabulous mobile. really I am happy with this product.but mobile is heat some times",04 April 2022
1579,5,Node 2 Ce2,Excellent I Love It One plus,05 July 2022
1580,4,Quality was good and light weight,"Camera quality should have been more. Price should have been bit less, Becoz for the lesser cost many other companies providing the same features and more even.",24 March 2022
1581,4,Camera is not good,Camera quality very poor,20 April 2022
1582,4,Bast phone,The phone osmBattery 10 ganta canteenuCamera 🤳 osm,10 April 2022
1583,4,Not a Flagship Mobile,"Designwise Looking Good, But camera not upto the mark. other things  I will review after one month usage.",30 March 2022
1584,3,Camera,Received my one plus nord CE 2 5G in my view one plus really need to work on their camera both rear and front camera really sucks you get better camera quality in the same price range. I didn’t expect this from brand like one plus. Hoping to see camera updates to fix the problems.,13 May 2022
1585,4,Mobile,,19 April 2022
1586,4,Good phone,Camera excellent,25 April 2022
1587,4,Nice,Nice phone 😍,21 April 2022
1588,3,"Not worth the one plus brand, lot of better options available in this price range",Ordered with high expectations given my past experience with One Plus but this phone fully disappointed me  Don't feel any major difference between using basic smartphone of 13-17k range and this phone.- battery backup very power unlike other one plus phone- touch is also not very good- proximity sensor doesn't work sometimes- Camera is average,08 May 2022
1589,5,This phone is very very good,I gift it to my lovely wife on her birthday .She become very happy to get it before get it she was using Samsung but I want say really it is very smart then Samsung it is very light in weight easy to use comfert in price.,26 May 2022
1590,4,Average phone,"The paint work is not good bcz it's easily scratch with  small things which can visible and looks soo bad.. otherwise the battery performance, camera performance and software is exllent.",18 March 2022
1591,5,Value for money,Pros:Battery lifeCamera clarity is goodSmoothSuitable for gamingGorilla glassCons:Android version 11 but not latest one 12Bit bulkyBattery life is good 4500MAH but still will get 5000mah for less price in onepluseHowever it's really worth for 24000 budget..,28 May 2022
1592,4,All round performance,Nice photo,19 April 2022
1593,4,Only name nothing else,"3rd grade camera, display quality like 12k phone. If only you want to show brand logo then go and get.",31 March 2022
1594,3,Overall happy not satisfied,"WhatsApp recieved pics doesn't show in gallery quickly it takes time to show n gallery othervise it gaming camera(except light control) display (should be 120 hz) battery, processor is best",02 June 2022
1595,4,Battery backup low but all features ok,"The media could not be loaded.
                



 Good",21 April 2022
1596,5,Good,Best,08 July 2022
1597,4,Good upgrade from lower price levels with no magic.,"Fast, fast charging(30 min to 75%), quick discharging(less than 24 hrs with regular use). Camera is good for price,though no comparison to higher one pluses .Made a switch from samsung after 12 yrs...still happy about one plus.",11 March 2022
1598,4,Fine,Battery life is good.overall mobile is nice.,16 April 2022
1599,5,Good mobile,"This is one of the best phone in mid range. But don't expect lot, it just doing good performance. I am a regular usage, just few applications so 2 days battery life I am getting. Camera is okay, try different methods to get clear photo. I use sometimes AI off/no, so we can get different clarity. Display is awesome, it support HRD10+. Not sure in Netflix. Slider button is missing, however I was never use the slider button in my OnePlus 3 earlier. I got this phone at 16500 with exchange of my OnePlus 3 and some Amazon coupon. So it's worth to buy with offers.",25 March 2022
1600,4,Velue for money,Best quality,18 April 2022
1601,4,Sound and battery charging best,I think 24000 is too costly otherwise all ok,11 April 2022
1602,3,charger is not working,charger is not working after 20days,17 June 2022
1603,3,Not worthy at such a high price,"The Phone is definatly good, but price is a bit high. no doubt its oneplus, and oneplus give a robust hardware which can run upto 3-4 years without any problem.My Criteria -5G - no need till 2023, let 5G network launch first.Charging/battery - 65w charger, best in segment.Proccessor - Mediatek, better if it was Snapdragon. (I compromise)Screen - Amoled.Camera - Not good (feels like I got scam)Features -Camera - camera is not good, it produce whitish pictures, Oneplus please update the software.Battery - Good, with fast chargingDesign - Its very handy phone with standard size.Processor - Its mediatek , better if it was snapdragonOverall - Camera is not good, may be in next software update camera will be fine.you can find better options in market. refer to the criteria above and make your decision.",07 March 2022
1604,4,Good product,"Very good processor and also censer.bettery life one days completed and given 65watt charger.camera quality some poor,or I think one one catagory should be improved that is called 120GW refresh rate.rest of the part is very good.",13 March 2022
1605,4,Back me Sirf ek camera 📸 chal rha ha baki show peace hai,Back camera sirf ek hi chal rha hai baki show peace haiCharging 30 din bahut fast hota tha ek month baad bahut slow ho Raha hai lagbhag 1.30 ghante 2 ghante lag jate hai,12 March 2022
1606,4,"Amazing camera quality, fast charging in 20 min. Looking good.",Goog,23 April 2022
1607,4,Value for money deal from Amazon,"I got it for 16999 ,where i got a great exchange deal for my old phone which was 4 year old",31 March 2022
1608,4,Built quality and sound quality and battery charger was good I like most..,After using for almost month it was good for price...,06 April 2022
1609,5,Best Phone,Best Phone,13 July 2022
1610,3,Good but bit overpriced,"Battery life is not good, only bright area is the camera",10 June 2022
1611,5,Awesomeness,It is a best phone at this price range.,03 July 2022
1612,4,Overall good budget phone by OnePlus.,"Overall good budget phone by OnePlus , you will get all the high end features in this.Touch is good.Battery is ok .Camera is not good as compare to samsung same price phone.Little heating but manageable.",08 March 2022
1613,4,"Hanging issue, camera not upto the one+ hype","Phone is hanging every now and then. Seems many users facing this. Hope we will get some response from Amazon/one plus regarding this. Camera not upto the mark, it's not like other high end one plus phones",10 March 2022
1614,5,All good,All'good,08 July 2022
